data_year,utility_number,utility_name,state,utility_characteristics_ownership_type,utility_characteristics_nerc_region,also_operating_in_other_nerc_regions_tre,also_operating_in_other_nerc_regions_frcc,also_operating_in_other_nerc_regions_mro,also_operating_in_other_nerc_regions_npcc,also_operating_in_other_nerc_regions_rfc,also_operating_in_other_nerc_regions_serc,also_operating_in_other_nerc_regions_spp,also_operating_in_other_nerc_regions_wecc,operating_in_these_rtos_caiso,operating_in_these_rtos_ercot,operating_in_these_rtos_pjm,operating_in_these_rtos_nyiso,operating_in_these_rtos_spp,operating_in_these_rtos_miso,operating_in_these_rtos_isone,operating_in_these_rtos_other,other_activities_generation,other_activities_transmission,other_activities_buying_transmission,other_activities_distribution,other_activities_buying_distribution,other_activities_wholesale_marketing,other_activities_retail_marketing,other_activities_bundled,other_activities_alt_fuel_vehicle,other_activities_alt_fuel_vehicle_2
2024,19266,Tullahoma Board-Public Utils,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,19273,City of Tupelo - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,19277,TDX North Slope Generating Co,AK,Investor Owned,AK,,,,,,,,Y,,,,,,,,Y,Y,N,,Y,,N,,,,
2024,19281,Turlock Irrigation District,CA,Political Subdivision,WECC,,,,,,,,Y,N,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,Y,Y
2024,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,MRO,,,Y,,,,N,,,,,,Y,,,N,,,,Y,,,,,Y,Y
2024,19307,City of Tuscumbia,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,19324,Two Rivers Water & Light,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2024,19325,Umatilla Electric Coop Assn,OR,Cooperative,WECC,,,,,N,,,Y,,,,,,,,Y,Y,Y,N,Y,,,N,,Y,Y
2024,19327,"TXU Energy Retail Co, LLC",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2024,19389,Upper Missouri G&T El Coop Inc,MT,Cooperative,MRO,,,Y,,,,,N,,,,,Y,,,,,Y,,,,Y,,,,
2024,19390,"UGI Utilities, Inc",PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,Y,Y,,,Y,,,
2024,19396,Tri-County Electric Coop (MI),MI,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,Y,,Y,,,
2024,19430,City of Union City,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,19435,Union Electric Membership Corp - (NC),NC,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,Y,Y
2024,19436,Union Electric Co - (MO),MO,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,,Y,Y
2024,19445,"Southern Indiana R E C, Inc",IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2024,19446,Duke Energy Kentucky,KY,Investor Owned,RFC,,,,,Y,,,,,,Y,,,N,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2024,19490,United Electric Coop Service Inc - (TX),TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,Y,Y
2024,19497,United Illuminating Co,CT,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,,,Y,Y
2024,19499,"United Power, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,N,,Y,Y
2024,19501,"Union Rural Electric Coop, Inc",OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,N,N,N
2024,19502,"United Electric Co-op, Inc - (ID)",ID,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,N,
2024,19545,"Black Hills Power, Inc.",SD,Investor Owned,WECC,N,,Y,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,N,,Y,Y
2024,19547,Hawaiian Electric Co Inc,HI,Investor Owned,HI,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,Y
2024,19558,Homer Electric Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,N,Y,Y,,,,,Y,Y
2024,19574,Upper Cumberland E M C,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,19578,Upper Peninsula Power Company,MI,Investor Owned,RFC,,,Y,,Y,,,,,,,,,Y,,,Y,,Y,Y,,Y,,,N,
2024,19579,Upshur Rural Elec Coop Corp,TX,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2024,19603,USBIA-Mission Valley Power,MT,Federal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2024,19604,USBIA-San Carlos Project,AZ,Federal,WECC,,,,,,,,Y,,,,,,,,Y,,N,Y,Y,,Y,Y,,Y,Y
2024,19667,Utilities Dist-Western IN REMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2024,19728,"UNS Electric, Inc",AZ,Investor Owned,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,,Y,,,,
2024,19780,Vermont Public Power Supply Authority,VT,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,,,,Y,,,,
2024,19784,Vera Irrigation District #15,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2024,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2024,19790,Verendrye Electric Coop Inc,ND,Cooperative,MRO,,,N,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2024,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,N,Y,Y,,,N
2024,19792,"Vermont Electric Power Co, Inc",VT,Transmission,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,Y,Y
2024,19798,City of Vernon,CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,Y,,,,Y,Y,Y
2024,19806,"Victoria Electric Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2024,19820,Victory Electric Coop Assn Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2024,19840,"Valley Electric Assn, Inc",NV,Cooperative,WECC,,,,,,,,Y,Y,,,,,,,,,Y,Y,Y,,,,,,
2024,19856,City of Vineland - (NJ),NJ,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,N,Y,Y,,Y,,,,
2024,19869,Vinton Public Power Authority,LA,Political Subdivision,SERC,,,,,,Y,,,,,,,,Y,,,,,,,,Y,Y,,,
2024,19876,Virginia Electric & Power Co,VA,Investor Owned,SERC,,,,,,Y,,,,,Y,,,,,,Y,Y,,Y,,,,,Y,Y
2024,19882,Virginia Tech Electric Service,VA,State,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2024,19885,Virginia Mun Elec Assn No 1,VA,Municipal Mktg Authority,SERC,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,,
2024,19896,City of Volga - (SD),SD,Municipal,MRO,,,Y,,,,,,,,,,,,,Y,,,,Y,,,,Y,,
2024,19898,Volunteer Electric Coop,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,19950,Vermont Electric Trans Co Inc,VT,Transmission,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,
2024,19951,City of Wadsworth - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,Y,,
2024,19981,Wake Electric Membership Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2024,20038,Town of Wallingford - (CT),CT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,N,
2024,20065,Walton Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,N,,,Y,,,,,,
2024,20130,Warren Rural Elec Coop Corp,KY,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,20140,City of Washington - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,20142,City of Washington - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,Y,,
2024,20146,Washington Elec Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2024,20160,Energy Northwest,WA,State,WECC,,,,,,,,Y,,N,,,,,,Y,Y,N,,,,,,,N,N
2024,20169,Avista Corp,WA,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2024,20176,City of Water Valley - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,20182,Waterloo Light & Water Comm,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2024,20187,Watertown Municipal Utilities,SD,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2024,20188,City of Watertown - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,Y,,,,,,,,,
2024,20211,Village of Waunakee - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2024,20213,Waupun Utilities,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2024,20216,Whitewater Valley Rural EMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,N,N,
2024,20222,Wayne-White Counties Elec Coop,IL,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2024,20228,Weakley County Mun Elec Sys,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,20230,Weatherford Mun Utility System,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,N,
2024,20310,Town of Wellesley - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,Y,Y
2024,20318,Webster Electric Coop,MO,Cooperative,SERC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2024,20332,Wells Rural Electric Co,NV,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,N,,Y,,,,,Y,Y
2024,20334,Wellsborough Electric Co,PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,N,
2024,20363,West Central Electric Coop Inc - (MO),MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,N,Y,,,,,Y,Y
2024,20371,"West Florida El Coop Assn, Inc",FL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,
2024,20377,West Kentucky Rural E C C,KY,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,20382,City of West Memphis - (AR),AR,Municipal,,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,N,
2024,20394,City of West Point - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,20401,West River Electric Assn Inc,SD,Cooperative,MRO,,,Y,,,,N,,,,,,Y,,,N,,Y,,Y,,,,,Y,Y
2024,20404,AEP Texas North Company,OK,Investor Owned,TRE,Y,,,,,,,,,Y,N,,,,,,N,Y,Y,Y,,,,,Y,Y
2024,20413,Mountrail-Williams Elec Coop,ND,Cooperative,MRO,,,Y,,,,Y,,,,,,Y,N,,N,,Y,Y,Y,,,,,N,
2024,20421,Western Minnesota Mun Pwr Agny,SD,Political Subdivision,MRO,,,Y,,,,,,,,,,Y,Y,,,Y,Y,,,,,,,,
2024,20434,City of Westby,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2024,20447,"Western Farmers Elec Coop, Inc",OK,Cooperative,SPP,,,Y,,,,N,,,,,,Y,,,,Y,Y,Y,,,Y,,,Y,Y
2024,20472,"Wharton County Elec Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,N,
2024,20476,Western Coop Electric Assn Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,N,
2024,20477,City of Westerville - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,,,,Y,Y
2024,20481,City of Westfield - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,N,,,Y,Y
2024,20510,"Wheatland Electric Coop, Inc",KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,Y,Y
2024,20521,Wheeling Power Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,,Y,,Y,,,Y,Y
2024,20574,White River Valley El Coop Inc,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,Y,,,,N,N
2024,20576,"White River Electric Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,,Y,,,N,,,
2024,20583,Whitehall Electric Utility,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2024,20603,Northeastern Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,Y,,,Y,,,,,Y,Y
2024,20639,"Wild Rice Electric Coop, Inc",MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2024,20659,"WGL Energy Services, Inc.",VA,Retail Power Marketer,,,,,,Y,,,,,,Y,,,,,,,,,,,,Y,,,
2024,20737,Willmar Municipal Utilities,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,,Y,,
2024,20785,City of Wilson - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,N,N,Y,,,,,Y,Y
2024,20793,City of Winchester - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,20813,City of Winfield - (KS),KS,Municipal,SPP,,,,,,,Y,,,N,,,Y,,,,Y,Y,,Y,,,,Y,N,
2024,20841,"Wiregrass Electric Coop, Inc",AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2024,20845,Wolverine Power Marketing Coop,MI,Cooperative,RFC,,,,N,Y,,,,,,,,,Y,,,,,Y,,,,Y,,,
2024,20847,Wisconsin Electric Power Co,WI,Investor Owned,,,,N,,Y,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,,Y,Y,Y
2024,20856,Wisconsin Power & Light Co,WI,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y
2024,20858,WPPI Energy,WI,Municipal Mktg Authority,MISO,,,Y,,N,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,,,Y,Y
2024,20860,Wisconsin Public Service Corp,WI,Investor Owned,,,,N,,Y,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,N,Y,Y,Y
2024,20862,Wisconsin Rapids W W & L Comm,WI,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,,
2024,20863,Wisconsin River Power Company,WI,Investor Owned,RFC,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,N,
2024,20885,Withlacoochee River Elec Coop,FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,N,,N,,Y,,,,,Y,Y
2024,20910,Wolverine Power Supply Coop,MI,Cooperative,RFC,,,,,Y,,,,,,Y,,,Y,,,Y,Y,Y,N,,Y,,N,,
2024,20927,"Wood County Electric Coop, Inc",TX,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,
2024,20948,Wise Electric Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,N,,,,Y,,,,,,
2024,20963,Woodruff Electric Coop Corp,AR,Cooperative,SERC,,,,,,Y,N,N,,,,,N,Y,,,,,,Y,,,,,,
2024,20996,Wright-Hennepin Coop Elec Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2024,20997,Yellowstone Valley Elec Co-op,MT,Cooperative,WECC,,,,,,,,Y,,,,,Y,,,N,,,,Y,,,,,N,
2024,21002,York Electric Coop Inc,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,N,,,Y,,,,,Y,Y
2024,21013,City of Worthington - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,Y,Y,,,,Y,,
2024,21048,Wyandotte Municipal Serv Comm,MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,Y,Y,,,,Y,N,N
2024,21075,Y-W Electric Assn Inc,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,N,,Y,,,,,,
2024,21081,Yampa Valley Electric Assn Inc,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2024,21093,3 Phases Renewables Inc,CA,Retail Power Marketer,WECC,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2024,21111,Perennial Public Power Dist,NE,Political Subdivision,SPP,,,,,,,Y,,,,,,N,,,Y,,N,Y,Y,,,,,,
2024,21114,Yazoo Valley Elec Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,
2024,21140,Yuba County Water Agency,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,Y,,,,
2024,21158,City of Zeeland - (MI),MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,Y,Y,,,,Y,Y,Y
2024,21244,"Southside Electric Coop, Inc",VA,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,Y,,Y,,,,,Y,N
2024,21249,"HQ Energy Services (U.S.), Inc.",CT,Wholesale Power Marketer,NPCC,N,,,N,N,,,,,Y,Y,Y,Y,Y,Y,,N,,Y,,N,Y,,,,
2024,21352,Municipal Energy Agency of NE,NE,Political Subdivision,MRO,,,Y,,,,N,Y,,,,,Y,Y,,,Y,,Y,,,Y,,,,
2024,21513,"Fergus Electric Coop, Inc",MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,,,,,
2024,21538,"Mohave Electric Cooperative, Inc.",AZ,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,Y,,,,,N,
2024,21554,Seminole Electric Cooperative Inc,FL,Cooperative,FRCC,,N,,,,Y,,,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2024,21567,"Washington-St Tammany E C, Inc",LA,Cooperative,SERC,,,,,,Y,N,,,,,,N,Y,,N,,,,Y,,,,,,
2024,21632,EnergyUnited Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,Y,Y,Y,,,,,Y,Y
2024,21704,MSR Public Power Agency,CA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,N,N,N,,,Y,,,,
2024,22053,Kentucky Power Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,Y,Y,,Y,,,Y,Y
2024,22056,Smarr EMC,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,
2024,22500,"Evergy Kansas Central, Inc",KS,Investor Owned,MRO,N,,Y,,N,N,N,N,N,N,N,N,Y,N,,,Y,Y,Y,Y,N,Y,,,Y,Y
2024,22690,Roosevelt County Elec Coop Inc,NM,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,Y,Y,,,,,,
2024,22814,Raft Rural Elec Coop Inc,ID,Cooperative,,,,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,
2024,22815,Delta Electric Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,N,,,,Y,,,,,,
2024,22822,Clark County Rural E M C - (IN),IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,N
2024,24211,Tucson Electric Power Co,AZ,Investor Owned,WECC,,,,,,,,Y,Y,,,,,,,N,Y,Y,Y,Y,,Y,,,Y,Y
2024,24431,Utah Municipal Power Agency,UT,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,Y,Y,Y,Y,,,Y,,,,
2024,24590,Unitil Energy Systems,NH,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,N,Y,Y,,N,,N,Y,Y
2024,24753,Boone County Rural EMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2024,24889,Brunswick Electric Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,N,,Y,,,,,Y,Y
2024,24949,Cass County Elec Coop Inc,ND,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2024,25177,Dakota Electric Association,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2024,25251,"Entergy Power, LLC",TX,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,N,Y,,,,,,,,,
2024,25262,"DTE Energy Trading, Inc",MI,Wholesale Power Marketer,RFC,Y,,,,Y,,Y,,,Y,Y,Y,Y,Y,Y,,,,,,,Y,,,,
2024,25295,Western Indiana Energy REMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,
2024,25866,Ak-Chin Electric Utility Authority,AZ,State,WECC,,,,,,,,Y,,,,,,,,,,,Y,Y,,,,,,
2024,26253,Louisiana Energy & Power Authority,LA,Political Subdivision,SERC,,,,,,Y,N,,,,,,,Y,,,Y,,,,,,,,,
2024,26510,Liberty Utilities (Granite State Electri,NH,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,Y,Y,Y
2024,26751,"National Grid Generation, LLC",NY,Investor Owned,NPCC,,,,Y,N,,,,,,,Y,,,,,Y,,,,,,,,Y,Y
2024,27000,WAPA-- Western Area Power Administration,CO,Federal,,,,N,,,N,N,N,Y,N,,,Y,Y,,N,N,Y,Y,,,Y,,N,Y,Y
2024,27058,"High West Energy, Inc",WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2024,27222,City of Ripley - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,27238,"Southwest Electric Coop, Inc",MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,
2024,27369,Taylor Electric Coop Inc - (TX),TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,Y,,,,Y,,,,N,,
2024,27599,Carroll-White REMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2024,27703,U S Army Corps of Engineers,MI,Federal,RFC,,,,,Y,,,,,,,,,Y,,N,Y,,,,,,,,N,
2024,28541,Clatskanie Peoples Util Dist,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,N,,Y,Y,,Y,Y,,Y,Y
2024,28604,Kerrville Public Utility Board,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,N,N
2024,28802,"Talen Energy Marketing, LLC",TX,Retail Power Marketer,RFC,,,,,N,,,,,Y,Y,N,,N,Y,,N,,Y,,,Y,Y,N,N,N
2024,28978,City of San Marcos - (TX),TX,Municipal,ERCOT,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,Y,Y
2024,29304,Southeastern Power Admin,GA,Federal,SERC,,Y,,,,Y,,,,,,,,,,,N,,Y,,,Y,,,,
2024,30151,"Tri-State G & T Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,Y,Y
2024,30518,Electrical Dist No3 Pinal County,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,,Y,,,,
2024,31833,Okefenoke Rural El Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2024,38084,Great Lakes Energy Coop,MI,Cooperative,MRO,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,
2024,39347,"East Texas Electric Coop, Inc",TX,Cooperative,SERC,Y,,,,,Y,Y,,,Y,,,Y,Y,,,Y,Y,Y,,,Y,,,N,
2024,40036,Westfield Electric Company,WI,Investor Owned,RFC,,,,,Y,N,,,,,,,,,,,,,,Y,,,,,,
2024,40051,Texas-New Mexico Power Co,TX,Investor Owned,TRE,Y,,,,,,,,,Y,,,,,,,,Y,,Y,,,,,Y,Y
2024,40127,Clarke-Washington E M C,AL,Cooperative,SERC,,,,,,N,,,,,,,,,,,,N,,Y,,,,,,
2024,40165,"Dixie Escalante R E A, Inc",UT,Cooperative,WECC,,,,,,,N,Y,Y,,,,,,,N,,,,Y,,,,,Y,Y
2024,40166,"Chickasaw Electric Coop, Inc",TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,40167,"Somerset Rural Elec Coop, Inc",PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2024,40211,"Wabash Valley Power Assn, Inc",IN,Cooperative,RFC,,,,,Y,Y,,,,,Y,,,Y,,,Y,Y,Y,,,Y,,,Y,Y
2024,40212,Colquitt Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,40218,"Central Electric Pwr Coop, Inc - (SC)",SC,Cooperative,SERC,,,,,,Y,,,,,N,,,,,Y,,Y,Y,,,,,,Y,Y
2024,40220,Adams Electric Cooperative Inc,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,Y,Y
2024,40221,"Bedford Rural Elec Coop, Inc",PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2024,40222,Valley Rural Electric Coop Inc,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,N,,Y,,,,,N,N
2024,40224,"Central Electric Coop, Inc - (PA)",PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2024,40228,Rappahannock Electric Coop,VA,Cooperative,SERC,,,,,,,,,,,Y,,,,,,,,,Y,,,Y,,Y,Y
2024,40229,Old Dominion Electric Coop,VA,Cooperative,SERC,,,,,Y,Y,,,,,Y,,,,,,Y,Y,Y,,,Y,,,Y,Y
2024,40236,"Forked Deer Electric Coop, Inc",TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,40289,Claverack Rural Elec Coop Inc,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2024,40290,Tri-County Rural Elec Coop Inc (PA),PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2024,40292,REA Energy Coop Inc,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2024,40293,"Northwestern Rural E C A, Inc - (PA)",PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,Y,Y
2024,40300,Nebraska Electric G&T Coop Inc,NE,Cooperative,MRO,,,Y,,,,N,,,,,,Y,,,,,N,Y,,,Y,,,,
2024,40301,Central Montana E Pwr Coop Inc,MT,Cooperative,WECC,,,N,,,,Y,Y,,,,,Y,,,,,,Y,,,Y,,,,
2024,40302,North East Mississippi EPA,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
